balance type,amount,description,balance after update
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:40
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:41
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:42
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:43
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:44
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:45
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:46
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:46
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:47
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:48
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:49
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:50
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:51
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:52
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:52
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:53
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:54
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:55
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:55
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:56
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:57
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:58
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:59
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:39:59
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:00
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:01
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:02
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:03
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:04
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:05
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:05
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:06
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:07
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:08
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:09
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:10
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:10
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:11
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:12
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:13
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:13
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:14
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:15
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:16
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:17
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:17
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:18
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:19
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:21
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:22
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:23
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:23
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:24
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:25
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:26
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:27
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:28
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:33
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:34
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:40
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:41
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:42
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:43
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:43
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:44
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:45
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:46
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:47
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:47
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:48
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:49
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:50
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:51
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:52
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:52
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:53
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:54
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:55
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:55
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:56
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:57
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:58
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:59
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:40:59
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:00
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:01
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:02
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:03
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:03
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:04
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:05
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:06
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:06
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:07
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:08
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:09
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:10
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:11
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:12
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:12
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:13
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:14
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:15
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:16
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:16
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:17
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:18
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:19
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:19
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:20
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:21
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:22
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:22
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:23
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:24
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:25
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:26
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:27
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:28
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:32
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:33
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:34
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:35
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:36
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:37
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:38
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:39
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:40
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:40
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:41
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:42
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:43
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:44
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:44
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:45
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:46
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:47
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:48
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:48
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:49
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:50
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:51
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:51
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:52
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:53
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:54
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:55
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:55
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:56
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:57
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:58
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:58
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:41:59
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:00
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:01
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:02
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:02
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:03
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:04
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:05
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:06
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:07
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:07
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:08
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:09
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:10
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:11
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:12
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:12
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:13
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:14
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:15
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:16
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:16
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:17
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:18
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:19
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:20
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:20
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:21
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:22
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:23
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:24
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:25
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:25
AXIATA,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:42:26
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:43:33
NTC,3,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:45:33
NTC,15,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:46:32
NTC,8,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 13:53:34
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:03:34
NTC,8,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:03:35
AXIATA,296,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:03:36
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:33
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:34
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:35
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:36
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:38
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:39
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:40
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:41
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:43
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:44
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:45
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:47
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:48
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:49
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:51
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:52
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:53
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:55
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:56
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:57
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:09:59
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:10:00
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:10:01
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:10:03
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:10:05
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:10:06
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:10:07
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:10:08
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:10:10
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:10:11
NTC,160,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:10:12
AXIATA,46,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:10:13
AXIATA,2,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:10:33
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:11:33
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:11:34
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:11:35
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:11:36
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:11:37
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:11:39
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:11:41
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:11:42
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:11:43
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:11:44
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:11:46
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:11:47
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:11:48
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:11:50
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:11:52
NTC,4,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:11:53
NTC,1,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:11:54
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:12:33
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:12:35
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:12:36
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:12:37
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:12:38
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:12:40
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:12:41
NTC,400,[ deduced  ] Balance deduced due to Sending SMS,,2017-01-20 14:12:43
